Id,Label,timeset,value,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,componentnumber,Authority,Hub,pageranks,clustering,triangles,eigencentrality
Cellulophaga_lytica,Cellulophaga,,0,308,4,0.593108,0.667132,0.000207,1,0,0.019271,0.019271,0.000798,0.855853,40463,0.425526
Comamonas_serinivorans,Comamonas,,0,47,3,0.49557,0.514525,0.000595,1,0,0.001336,0.001336,0.000437,0.434783,470,0.030046
Roseateles_depolymerans,Roseateles,,0,62,3,0.503941,0.525698,0.000635,1,0,0.002102,0.002102,0.000444,0.491803,930,0.047011
Acidaminococcus_intestini,Acidaminococcus,,0,43,4,0.461578,0.488361,0.000056,0,0,0.001174,0.001174,0.000316,0.674419,609,0.026443
Synechococcus_WH7803,Synechococcus,,0,327,4,0.6031,0.678864,0.000963,1,0,0.020252,0.020252,0.000884,0.834506,44480,0.447132
Aeromonas_schubertii,Aeromonas,,0,9,4,0.430703,0.45,0.000026,1,0,0.00011,0.00011,0.00023,0.25,9,0.002583
Corynebacterium_diphtheriae,Corynebacterium,,0.17,414,3,0.641577,0.727747,0.000428,1,0,0.026226,0.026226,0.001007,0.82039,70136,0.57901
Thermovirga_lienii,Thermovirga,,0,7,4,0.382152,0.400466,0.000008,0,0,0.00007,0.00007,0.000215,0.333333,7,0.001661
Spiroplasma_eriocheiris,Spiroplasma,,0.01,336,3,0.60678,0.683799,0.00035,1,0,0.021156,0.021156,0.000857,0.835501,47022,0.467119
Chlamydophila_pecorum,Chlamydophila,,0,28,4,0.457333,0.479702,0.00001,0,0,0.00096,0.00096,0.000247,0.814815,308,0.021432
Chlorobium_limicola,Chlorobium,,0,70,4,0.489874,0.519274,0.000057,0,0,0.003293,0.003293,0.000344,0.766874,1852,0.073008
Brachyspira_hyodysenteriae,Brachyspira,,0.01,401,3,0.637011,0.721043,0.000179,1,0,0.026462,0.026462,0.000959,0.876783,70318,0.583707
Candidatus_Vesicomyosocius,Candidatus,,0.25,19,4,0.422568,0.446276,0.000062,1,0,0.000208,0.000208,0.000281,0.497076,85,0.004948
Candidatus_Beckwithbacteria,Candidatus,,0.25,124,4,0.524005,0.561546,0.000325,0,0,0.006299,0.006299,0.000483,0.706661,5389,0.139552
Pseudopropionibacterium_propionicum,Pseudopropionibacterium,,0.05,46,4,0.485358,0.507169,0.000061,0,0,0.001547,0.001547,0.000306,0.674396,698,0.034632
Actinomyces_oris,Actinomyces,,4.2,298,3,0.594684,0.66406,0.000617,1,0,0.017911,0.017911,0.000814,0.77414,34258,0.395897
Corynebacterium_phocae,Corynebacterium,,0.17,146,3,0.537215,0.577467,0.000237,1,0,0.00765,0.00765,0.000509,0.743977,7875,0.169488
Gordonia_phthalatica,Gordonia,,0,117,4,0.52217,0.557821,0.000148,0,0,0.005945,0.005945,0.000447,0.733274,4976,0.131766
Nibricoccus_aquaticus,Nibricoccus,,0,113,3,0.519744,0.554749,0.000134,0,0,0.006294,0.006294,0.000432,0.780657,4940,0.139185
Lactobacillus_rhamnosus,Lactobacillus,,0.16,76,3,0.5126,0.536499,0.000165,0,0,0.0032,0.0032,0.000375,0.617193,1759,0.071194
Haemophilus_influenzae,Haemophilus,,12.64,136,4,0.525235,0.56676,0.000038,2,0,0.007379,0.007379,0.000459,0.88976,8168,0.163543
Neisseria_lactamica,Neisseria,,4.07,247,3,0.568615,0.632216,0.000183,2,0,0.014325,0.014325,0.000688,0.833021,25308,0.316962
Mannheimia_haemolytica,Mannheimia,,0.08,374,3,0.618094,0.70298,0.000178,2,0,0.025488,0.025488,0.000902,0.903614,63028,0.562189
Mannheimia_varigena,Mannheimia,,0.08,315,3,0.593108,0.669646,0.000106,2,0,0.021153,0.021153,0.000787,0.913376,45171,0.466729
Moraxella_bovoculi,Moraxella,,0.01,277,3,0.582303,0.650279,0.000345,2,0,0.016816,0.016816,0.000745,0.8399,32106,0.371683
Actinobacillus_pleuropneumoniae,Actinobacillus,,0.07,326,3,0.598262,0.676164,0.000152,2,0,0.021775,0.021775,0.000814,0.902992,47836,0.480485
Haemophilus_ducreyi,Haemophilus,,12.64,417,3,0.637919,0.727374,0.000219,2,0,0.02841,0.02841,0.000986,0.895453,77668,0.626586
Actinobacillus_suis,Actinobacillus,,0.07,315,3,0.594684,0.670391,0.000124,2,0,0.020685,0.020685,0.000792,0.895764,44300,0.456567
Actinobacillus_equuli,Actinobacillus,,0.07,244,3,0.563602,0.628492,0.000071,2,0,0.015819,0.015819,0.000654,0.914086,27099,0.349235
Staphylococcus_hominis,Staphylococcus,,0.11,529,3,0.70528,0.794041,0.001603,2,0,0.03348,0.03348,0.001272,0.770071,107545,0.739345
Staphylococcus_epidermidis,Staphylococcus,,0.11,542,3,0.712013,0.801117,0.001051,2,0,0.034254,0.034254,0.001274,0.771702,113140,0.756461
Glaesserella_parasuis,Glaesserella,,0.01,276,3,0.575933,0.646741,0.000078,2,0,0.018347,0.018347,0.000713,0.924901,35100,0.404925
Vagococcus_penaei,Vagococcus,,0.04,461,3,0.66791,0.755493,0.000616,2,0,0.028756,0.028756,0.00111,0.788475,83602,0.635259
Lactobacillus_sakei,Lactobacillus,,0.16,270,3,0.580039,0.646555,0.000269,2,0,0.018405,0.018405,0.000702,0.894699,32491,0.405795
Staphylococcus_warneri,Staphylococcus,,0.11,256,3,0.57152,0.637058,0.000129,2,0,0.014837,0.014837,0.000698,0.84277,27508,0.328293
Staphylococcus_capitis,Staphylococcus,,0.11,542,3,0.712013,0.801117,0.00056,2,0,0.035059,0.035059,0.001245,0.801495,117508,0.773873
Thermosynechococcus_elongatus,Thermosynechococcus,,0,87,4,0.501401,0.533426,0.000094,2,0,0.004289,0.004289,0.000381,0.803261,3005,0.095177
Comamonas_kerstersii,Comamonas,,0,87,3,0.510262,0.539106,0.000219,2,0,0.003693,0.003693,0.000413,0.708901,2652,0.082274
Staphylococcus_hyicus,Staphylococcus,,0.11,360,3,0.615543,0.696648,0.000361,2,0,0.02289,0.02289,0.000899,0.837651,54129,0.505487
Erwinia_tasmaniensis,Erwinia,,0,268,3,0.579288,0.645438,0.000241,2,0,0.01606,0.01606,0.000723,0.81592,29192,0.355024
Elizabethkingia_miricola,Elizabethkingia,,0.01,327,3,0.605958,0.680074,0.000767,2,0,0.019742,0.019742,0.000871,0.771411,41117,0.436405
Weissella_jogaejeotgali,Weissella,,0.02,126,4,0.520349,0.560149,0.000056,2,0,0.007021,0.007021,0.000437,0.867937,6835,0.155365
Staphylococcus_agnetis,Staphylococcus,,0.11,286,3,0.589203,0.656983,0.000239,2,0,0.017065,0.017065,0.000766,0.813029,33135,0.377407
Candidatus_Baumannia,Candidatus,,0.25,238,3,0.561481,0.62514,0.000355,0,0,0.016236,0.016236,0.000665,0.914229,25784,0.357957
Bacillus_krulwichiae,Bacillus,,0.04,400,3,0.635202,0.719926,0.000507,2,0,0.024694,0.024694,0.000997,0.799023,63762,0.545695
Acinetobacter_schindleri,Acinetobacter,,0.01,255,3,0.577419,0.639665,0.000251,2,0,0.015694,0.015694,0.000696,0.821244,26596,0.346717
Lactobacillus_plantarum,Lactobacillus,,0.16,198,3,0.555211,0.60689,0.000458,2,0,0.011251,0.011251,0.000607,0.757371,14771,0.248988
Paenibacillus_borealis,Paenibacillus,,0.01,346,3,0.613855,0.690689,0.002468,1,0,0.022787,0.022787,0.000901,0.836274,49913,0.502703
Staphylococcus_succinus,Staphylococcus,,0.11,292,3,0.589203,0.659218,0.000281,2,0,0.017088,0.017088,0.000784,0.799416,33964,0.378064
Staphylococcus_condimenti,Staphylococcus,,0.11,302,3,0.593501,0.664991,0.000136,2,0,0.019081,0.019081,0.000776,0.865239,39326,0.421523
Aliivibrio_wodanis,Aliivibrio,,0,166,4,0.532105,0.58203,0.000031,2,0,0.011162,0.011162,0.000496,0.949471,13003,0.246195
Acinetobacter_johnsonii,Acinetobacter,,0.01,165,4,0.530528,0.580726,0.000164,2,0,0.00868,0.00868,0.000542,0.830081,11231,0.192426
Microlunatus_phosphovorus,Microlunatus,,0,480,3,0.677517,0.766108,0.000919,1,0,0.030945,0.030945,0.001147,0.799556,91917,0.683112
Thiomicrospira_crunogena,Thiomicrospira,,0,166,3,0.535928,0.584171,0.000065,2,0,0.009828,0.009828,0.000511,0.876232,12000,0.217263
Candidatus_Mycoplasma,Candidatus,,0.25,88,4,0.500559,0.53324,0.000101,2,0,0.004275,0.004275,0.000385,0.786311,3010,0.094904
Mesoplasma_florum,Mesoplasma,,0.01,381,3,0.62763,0.709683,0.000336,2,0,0.023588,0.023588,0.000946,0.817185,59156,0.521185
Ferriphaselus_amnicola,Ferriphaselus,,0,69,4,0.49612,0.523184,0.000161,2,0,0.002241,0.002241,0.000386,0.667519,1566,0.050315
Rhodoferax_saidenbachensis,Rhodoferax,,0,101,4,0.508234,0.54311,0.000099,2,0,0.004302,0.004302,0.000419,0.792277,4001,0.095874
Hahella_chejuensis,Hahella,,0,394,3,0.636105,0.718063,0.000664,1,0,0.024814,0.024814,0.000982,0.787035,60933,0.548075
Dehalogenimonas_formicexedens,Dehalogenimonas,,0,132,4,0.52278,0.56378,0.00004,2,0,0.007944,0.007944,0.000441,0.872658,7545,0.175547
Tolumonas_auensis,Tolumonas,,0,54,4,0.490142,0.513501,0.00003,2,0,0.00211,0.00211,0.000307,0.754018,1079,0.047095
Sideroxydans_lithotrophicus,Sideroxydans,,0,170,4,0.543412,0.590037,0.000105,2,0,0.010114,0.010114,0.000522,0.838984,12052,0.223571
Ramlibacter_tataouinensis,Ramlibacter,,0,236,3,0.572617,0.630168,0.00097,2,0,0.013848,0.013848,0.000723,0.760873,21099,0.306244
Acidithiobacillus_ferrooxidans,Acidithiobacillus,,0,106,3,0.51585,0.549721,0.000034,0,0,0.00656,0.00656,0.000383,0.889308,4949,0.144776
Thioalkalivibrio_versutus,Thioalkalivibrio,,0,14,4,0.454084,0.471695,0.000006,0,0,0.000354,0.000354,0.000212,0.56044,51,0.007967
Bifidobacterium_pseudolongum,Bifidobacterium,,0.05,323,3,0.603914,0.677654,0.000422,1,0,0.020669,0.020669,0.000838,0.83501,43423,0.456351
Campylobacter_jejuni,Campylobacter,,16.51,539,3,0.710882,0.799628,0.000975,1,0,0.035124,0.035124,0.001253,0.811919,117721,0.775051
Glutamicibacter_halophytocola,Glutamicibacter,,0,417,3,0.646209,0.730726,0.000508,1,0,0.026965,0.026965,0.001017,0.839167,72786,0.595074
Bifidobacterium_longum,Bifidobacterium,,0.05,274,3,0.583062,0.649534,0.000235,1,0,0.017508,0.017508,0.000731,0.839443,31396,0.386478
Desulfitobacterium_dichloroeliminans,Desulfitobacterium,,0.01,397,3,0.634752,0.718622,0.000142,1,0,0.026557,0.026557,0.000946,0.882375,69360,0.585734
Spiroplasma_litorale,Spiroplasma,,0.01,473,3,0.672932,0.761825,0.000253,1,0,0.03135,0.03135,0.001096,0.841895,93979,0.691632
Streptococcus_pseudopneumoniae,Streptococcus,,44.610001,141,3,0.530213,0.571508,0.000075,2,0,0.007739,0.007739,0.000475,0.827457,8167,0.171455
Streptococcus_pneumoniae,Streptococcus,,44.610001,141,3,0.530213,0.571508,0.000075,2,0,0.007739,0.007739,0.000475,0.827457,8167,0.171455
Streptococcus_sanguinis,Streptococcus,,44.610001,114,3,0.527091,0.55959,0.001056,2,0,0.004294,0.004294,0.000517,0.576929,3716,0.095982
Rothia_dentocariosa,Rothia,,32.119999,51,3,0.502245,0.520484,0.000156,1,0,0.001592,0.001592,0.00032,0.523137,667,0.035773
Moraxella_ovis,Moraxella,,0.01,73,4,0.493113,0.522626,0.000054,2,0,0.002886,0.002886,0.000358,0.822679,2162,0.064472
Mesoplasma_lactucae,Mesoplasma,,0.01,61,3,0.501401,0.52365,0.000032,2,0,0.002714,0.002714,0.000316,0.761749,1394,0.060347
Campylobacter_avium,Campylobacter,,16.51,368,3,0.621096,0.702048,0.000124,1,0,0.024258,0.024258,0.000891,0.864826,58400,0.535271
Leuconostoc_citreum,Leuconostoc,,0.01,36,4,0.486413,0.50419,0.000003,2,0,0.001394,0.001394,0.000251,0.895238,564,0.031153
Acidimicrobium_ferrooxidans,Acidimicrobium,,0,429,3,0.65424,0.738361,0.000919,1,0,0.026723,0.026723,0.001063,0.762902,70039,0.590324
Rhodococcus_fascians,Rhodococcus,,0,208,3,0.561129,0.61378,0.000806,1,0,0.011537,0.011537,0.000678,0.725938,15628,0.255432
Staphylococcus_cohnii,Staphylococcus,,0.11,93,4,0.507657,0.539758,0.00008,2,0,0.00375,0.00375,0.000405,0.777232,3325,0.083692
Thermoanaerobacterium_saccharolyticum,Thermoanaerobacterium,,0,65,3,0.50737,0.52905,0.001173,2,0,0.00271,0.00271,0.000394,0.659135,1371,0.060369
Weissella_soli,Weissella,,0.02,186,3,0.551788,0.600559,0.000246,1,0,0.010461,0.010461,0.00058,0.742517,12775,0.231581
Pantoea_agglomerans,Pantoea,,0,72,3,0.507082,0.531471,0.000208,2,0,0.003112,0.003112,0.000402,0.693271,1772,0.069296
Actinomyces_naeslundii,Actinomyces,,4.2,165,3,0.544404,0.588641,0.00031,1,0,0.008482,0.008482,0.00056,0.73762,9980,0.188037
Pseudomonas_aeruginosa,Pseudomonas,,0,21,3,0.479893,0.493855,0.000068,1,0,0.000484,0.000484,0.000256,0.542857,114,0.010995
Alteromonas_macleodii,Alteromonas,,0,52,3,0.49833,0.51825,0.00014,0,0,0.001906,0.001906,0.000327,0.569382,755,0.042525
Coriobacterium_glomerans,Coriobacterium,,0,23,4,0.47861,0.493762,0.000022,0,0,0.000598,0.000598,0.000248,0.636364,161,0.013504
Parvimonas_micra,Parvimonas,,0.23,36,4,0.487738,0.505121,0.00003,1,0,0.001968,0.001968,0.000264,0.726984,458,0.043492
Tenacibaculum_dicentrarchi,Tenacibaculum,,0,299,3,0.594684,0.664432,0.000224,1,0,0.018729,0.018729,0.000777,0.804673,35849,0.413662
Variovorax_paradoxus,Variovorax,,0,41,3,0.491758,0.509683,0.000285,2,0,0.001051,0.001051,0.000368,0.497561,408,0.02377
Neomicrococcus_aestuarii,Neomicrococcus,,0,275,3,0.584967,0.650838,0.00049,1,0,0.016152,0.016152,0.000759,0.743172,27999,0.357234
Thioalkalimicrobium_cyclicum,Thioalkalimicrobium,,0,85,4,0.513188,0.540317,0.000078,0,0,0.004868,0.004868,0.000361,0.793838,2834,0.107618
Corynebacterium_imitans,Corynebacterium,,0.17,296,3,0.592323,0.662197,0.00095,1,0,0.017222,0.017222,0.00082,0.76782,33523,0.380777
Desulfurobacterium_thermolithotrophum,Desulfurobacterium,,0,224,4,0.560426,0.61946,0.00023,0,0,0.014561,0.014561,0.000623,0.865351,21613,0.321172
Spiroplasma_diminutum,Spiroplasma,,0.01,259,3,0.578539,0.641713,0.000215,1,0,0.015792,0.015792,0.000701,0.787226,26302,0.349004
Rathayibacter_toxicus,Rathayibacter,,0,202,4,0.549754,0.605493,0.000046,0,0,0.013755,0.013755,0.000562,0.916507,18606,0.303178
Spiroplasma_sabaudiense,Spiroplasma,,0.01,262,3,0.581169,0.644134,0.000544,2,0,0.015276,0.015276,0.000742,0.758474,25933,0.337894
Corynebacterium_vitaeruminis,Corynebacterium,,0.17,299,3,0.588429,0.661453,0.000336,1,0,0.018581,0.018581,0.000786,0.827456,36864,0.410334
Blattabacterium_cuenoti,Blattabacterium,,0.01,450,3,0.663947,0.749907,0.00093,1,0,0.028502,0.028502,0.001098,0.781648,78966,0.629329
Mycoplasma_bovirhinis,Mycoplasma,,0.04,309,3,0.598262,0.669832,0.000211,1,0,0.020317,0.020317,0.000788,0.873492,41566,0.448257
Segniliparus_rotundus,Segniliparus,,0,102,4,0.518841,0.550186,0.000084,1,0,0.005343,0.005343,0.000406,0.794991,4095,0.118334
Paenibacillus_peoriae,Paenibacillus,,0.01,12,4,0.4268,0.447672,0.000025,1,0,0.000141,0.000141,0.000251,0.5,33,0.003299
Methylophaga_nitratireducenticrescens,Methylophaga,,0,142,4,0.534648,0.574581,0.00016,2,0,0.007939,0.007939,0.000474,0.77235,7732,0.175701
Mycoplasma_yeatsii,Mycoplasma,,0.04,50,4,0.485621,0.508845,0.000076,2,0,0.001881,0.001881,0.000315,0.684082,838,0.042067
Rothia_aeria,Rothia,,32.119999,36,4,0.468586,0.491155,0.000039,1,0,0.000888,0.000888,0.000281,0.650794,410,0.020116
Mycoplasma_bovoculi,Mycoplasma,,0.04,20,4,0.468341,0.485009,0.000015,2,0,0.000437,0.000437,0.00024,0.552632,105,0.00994
Pseudomonas_brassicacearum,Pseudomonas,,0,16,4,0.44285,0.463315,0.000017,2,0,0.0003,0.0003,0.000251,0.666667,80,0.006881
Lactobacillus_backii,Lactobacillus,,0.16,103,3,0.51854,0.550279,0.000073,1,0,0.005853,0.005853,0.000393,0.812678,4269,0.129509
Psychrobacter_arcticus,Psychrobacter,,0,60,3,0.50565,0.526071,0.000033,2,0,0.003074,0.003074,0.000308,0.753107,1333,0.068151
Corynebacterium_aquilae,Corynebacterium,,0.17,194,3,0.549417,0.602235,0.000223,1,0,0.011181,0.011181,0.000594,0.788152,14755,0.247313
Corynebacterium_terpenotabidum,Corynebacterium,,0.17,136,3,0.531473,0.570391,0.000168,1,0,0.007304,0.007304,0.000471,0.794009,7289,0.16177
Corynebacterium_epidermidicanis,Corynebacterium,,0.17,84,3,0.514664,0.540782,0.00003,2,0,0.004975,0.004975,0.000345,0.80895,2820,0.109934
Jonesia_denitrificans,Jonesia,,0,114,4,0.524312,0.558007,0.000149,1,0,0.005969,0.005969,0.00043,0.737618,4751,0.132282
Desulfosporosinus_acidiphilus,Desulfosporosinus,,0,219,3,0.562539,0.618622,0.000267,1,0,0.012847,0.012847,0.000632,0.756273,18053,0.284155
Corynebacterium_casei,Corynebacterium,,0.17,143,3,0.535607,0.575419,0.000223,2,0,0.008262,0.008262,0.000485,0.729834,7410,0.182702
Streptomyces_lydicus,Streptomyces,,0.01,192,4,0.550431,0.602142,0.000309,2,0,0.011941,0.011941,0.000588,0.807319,14803,0.263775
Corynebacterium_argentoratense,Corynebacterium,,0.17,2,4,0.336846,0.343855,0.000005,1,0,0.000006,0.000006,0.000189,0,0,0.000179
Lactobacillus_brevis,Lactobacillus,,0.16,7,4,0.453854,0.469274,0.000003,1,0,0.000234,0.000234,0.000189,0.52381,11,0.005224
Streptococcus_thermophilus,Streptococcus,,44.610001,36,4,0.496946,0.511453,0.00076,0,0,0.001567,0.001567,0.00031,0.612698,386,0.034814
Aurantimicrobium_minutum,Aurantimicrobium,,0,111,3,0.51794,0.552886,0.000132,1,0,0.005266,0.005266,0.000438,0.720393,4398,0.116888
Corynebacterium_striatum,Corynebacterium,,0.17,46,4,0.49257,0.512197,0.00004,0,0,0.001985,0.001985,0.000288,0.637681,660,0.044094
Acinetobacter_lactucae,Acinetobacter,,0.01,4,4,0.347978,0.357169,0.000029,2,0,0.000009,0.000009,0.000261,0.333333,2,0.000283
Celeribacter_manganoxidans,Celeribacter,,0,44,3,0.496946,0.514339,0.000107,2,0,0.001836,0.001836,0.000302,0.679704,643,0.040913
Bartonella_australis,Bartonella,,0,43,4,0.489606,0.509125,0.000078,2,0,0.002018,0.002018,0.000285,0.776301,701,0.044749
Corynebacterium_flavescens,Corynebacterium,,0.17,181,3,0.546065,0.595531,0.000144,1,0,0.01041,0.01041,0.000559,0.812032,13228,0.230307
Spiroplasma_apis,Spiroplasma,,0.01,100,3,0.51496,0.546927,0.001213,1,0,0.006405,0.006405,0.000397,0.896162,4436,0.141328
Lawsonia_intracellularis,Lawsonia,,0,120,3,0.525543,0.560894,0.000045,1,0,0.007865,0.007865,0.00041,0.87409,6241,0.173537
Bartonella_bacilliformis,Bartonella,,0,269,3,0.579663,0.645996,0.000288,1,0,0.016776,0.016776,0.000731,0.848166,30573,0.370479
Rhodoferax_ferrireducens,Rhodoferax,,0,110,3,0.525543,0.557169,0.000248,1,0,0.005652,0.005652,0.00045,0.750459,4499,0.125259
Haliangium_ochraceum,Haliangium,,0,147,3,0.535928,0.577095,0.000155,1,0,0.007513,0.007513,0.000502,0.760414,8160,0.166554
Mycobacterium_vanbaalenii,Mycobacterium,,0,235,3,0.570064,0.628492,0.000301,1,0,0.01346,0.01346,0.000677,0.78727,21646,0.297765
Sphingobium_yanoikuyae,Sphingobium,,0,12,4,0.368616,0.38594,0.000027,1,0,0.000032,0.000032,0.000266,0.606061,40,0.000964
Castellaniella_defragrans,Castellaniella,,0,35,3,0.491758,0.507449,0.000257,1,0,0.000912,0.000912,0.000349,0.47563,283,0.020606
Exiguobacterium_sibiricum,Exiguobacterium,,0,59,3,0.502809,0.523836,0.000594,1,0,0.002379,0.002379,0.000381,0.668615,1144,0.053044
Leptothrix_cholodnii,Leptothrix,,0,41,3,0.493657,0.510987,0.00029,1,0,0.000885,0.000885,0.00038,0.445122,365,0.020144
Rhodocyclaceae_bacterium,Rhodocyclaceae,,0,30,3,0.472795,0.491993,0.000123,2,0,0.000526,0.000526,0.000339,0.505747,220,0.012104
Corynebacterium_ureicelerivorans,Corynebacterium,,0.17,18,3,0.469816,0.485289,0.00056,1,0,0.00045,0.00045,0.000358,0.437908,67,0.010154
Kocuria_palustris,Kocuria,,0.03,61,3,0.50451,0.525698,0.000086,1,0,0.003028,0.003028,0.000332,0.713661,1306,0.067134
Bifidobacterium_actinocoloniiforme,Bifidobacterium,,0.05,70,3,0.50737,0.530912,0.000184,1,0,0.002639,0.002639,0.000363,0.664182,1604,0.058911
Corynebacterium_camporealensis,Corynebacterium,,0.17,128,3,0.530528,0.566853,0.000223,1,0,0.006479,0.006479,0.000468,0.718135,5837,0.14369
Halotalea_alkalilenta,Halotalea,,0,38,4,0.470557,0.493389,0.000009,1,0,0.001103,0.001103,0.00027,0.834993,587,0.024822
Streptococcus_anginosus,Streptococcus,,44.610001,47,4,0.484832,0.507356,0.000011,2,0,0.002439,0.002439,0.000271,0.844588,913,0.053931
Arsenophonus_symbiont,Arsenophonus,,0,27,4,0.460154,0.48175,0.000001,2,0,0.001196,0.001196,0.000226,0.931624,327,0.026545
Candidatus_Sulcia,Candidatus,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_amylolyticus,Lactobacillus,,0.16,26,4,0.47031,0.488734,0.000042,2,0,0.000626,0.000626,0.00026,0.541538,176,0.014205
Bifidobacterium_pseudocatenulatum,Bifidobacterium,,0.05,238,3,0.569701,0.629423,0.00028,1,0,0.014314,0.014314,0.000676,0.801156,22595,0.316441
Helicobacter_cinaedi,Helicobacter,,0,137,4,0.526161,0.567691,0.000069,1,0,0.009093,0.009093,0.000447,0.919815,8569,0.200604
Rhodoluna_lacicola,Rhodoluna,,0,55,4,0.499442,0.520205,0.000075,0,0,0.003548,0.003548,0.000311,0.884848,1314,0.078293
Corynebacterium_efficiens,Corynebacterium,,0.17,38,3,0.496395,0.511732,0.000182,1,0,0.001484,0.001484,0.000324,0.59744,420,0.033088
Buchnera_aphidicola,Buchnera,,0,80,4,0.512307,0.537989,0.000362,1,0,0.004183,0.004183,0.000404,0.707595,2236,0.092667
Rathayibacter_tritici,Rathayibacter,,0,112,3,0.519443,0.55419,0.000268,1,0,0.005993,0.005993,0.000434,0.79231,4925,0.132698
Moraxella_catarrhalis,Moraxella,,0.01,14,4,0.462055,0.478119,0.000008,1,0,0.000407,0.000407,0.000219,0.659341,60,0.009152
Lactobacillus_helveticus,Lactobacillus,,0.16,12,4,0.450201,0.467784,0.000018,2,0,0.0003,0.0003,0.000236,0.606061,40,0.006785
Deinococcus_actinosclerus,Deinococcus,,0,18,3,0.456167,0.474674,0.000063,2,0,0.000257,0.000257,0.000284,0.562092,86,0.005977
Parvibaculum_lavamentivorans,Parvibaculum,,0,19,4,0.458269,0.476816,0.000075,0,0,0.000384,0.000384,0.000254,0.590643,101,0.008754
Xanthomonas_campestris,Xanthomonas,,0,3,4,0.330015,0.336778,0.000009,2,0,0.000002,0.000002,0.000259,0.333333,1,0.000104
Thauera_chlorobenzoica,Thauera,,0,10,4,0.43091,0.450559,0.000432,2,0,0.000168,0.000168,0.000328,0.333333,15,0.003864
Spiroplasma_taiwanense,Spiroplasma,,0.01,21,3,0.477079,0.491806,0.000005,2,0,0.000746,0.000746,0.000221,0.671429,141,0.016674
Helicobacter_cetorum,Helicobacter,,0,24,4,0.476317,0.492644,0.000107,1,0,0.000693,0.000693,0.000308,0.51087,141,0.015563
Hafnia_alvei,Hafnia,,0,4,4,0.441321,0.458007,0,0,0,0.000145,0.000145,0.000178,0.666667,4,0.003229
Dechlorosoma_suillum,Dechlorosoma,,0,19,3,0.464453,0.481564,0.000138,2,0,0.000274,0.000274,0.000342,0.473684,81,0.006363
Desulfurella_acetivorans,Desulfurella,,0,7,4,0.3922,0.411453,0.000001,1,0,0.000056,0.000056,0.000223,0.809524,17,0.001369
Hydrogenobacter_thermophilus,Hydrogenobacter,,0,5,4,0.377478,0.395438,0,2,0,0.000066,0.000066,0.000192,1,10,0.001542
Spiroplasma_turonicum,Spiroplasma,,0.01,6,4,0.358287,0.371415,0.000019,1,0,0.000019,0.000019,0.000243,0.333333,5,0.00054
Vibrio_vulnificus,Vibrio,,0.01,5,1,1,1,0.000005,3,1,0,0,0.001476,0.6,6,0.00009
Proteus_vulgaris,Proteus,,0,2,2,0.625,0.7,0,3,1,0,0,0.000668,1,1,0.000037
Dehalococcoides_mccartyi,Dehalococcoides,,0,4,2,0.833333,0.9,0.000001,3,1,0,0,0.00119,0.833333,5,0.000072
Campylobacter_cuniculorum,Campylobacter,,16.51,3,2,0.714286,0.8,0,3,1,0,0,0.000921,1,3,0.000055
Mycoplasma_canadense,Mycoplasma,,0.04,5,1,1,1,0.000005,3,1,0,0,0.001476,0.6,6,0.00009
Mycoplasma_fermentans,Mycoplasma,,0.04,3,2,0.714286,0.8,0,3,1,0,0,0.000921,1,3,0.000055
Candidatus_Stammera,Candidatus,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangiella_profundi,Kangiella,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
